2, 4, 0.14
3, 4, 0.26
4, 4, 0.13
5, 4, 0.26
6, 4, 0.31
7, 4, 0.43
8, 4, 0.93
9, 4, 1.10
10, 4, 1.12
11, 4, 1.20
12, 4, 1.28
13, 4, 1.27
14, 4, 1.42
15, 4, 1.43
16, 4, 1.56
17, 4, 2.15
18, 4, 1.92
19, 4, 1.93
20, 4, 2.02
21, 4, 2.06
22, 4, 2.20
23, 4, 2.24
24, 4, 2.44
25, 4, 2.37
26, 4, 2.39
27, 4, 2.55
28, 4, 2.71
29, 4, 2.66
30, 4, 2.84
31, 4, 2.81
32, 4, 3.21
33, 4, 3.98
34, 4, 3.67
35, 4, 3.64
36, 4, 3.60
37, 4, 3.55
38, 4, 3.63
39, 4, 3.76
40, 4, 3.92
41, 4, 3.98
42, 4, 4.09
43, 4, 4.17
44, 4, 4.37
45, 4, 4.42
46, 4, 4.47
47, 4, 4.83
48, 4, 4.85
49, 4, 4.90
50, 4, 4.92
51, 4, 5.21
52, 4, 5.07
53, 4, 5.29
54, 4, 5.48
55, 4, 5.60
56, 4, 5.94
57, 4, 5.63
58, 4, 5.79
59, 4, 5.88
60, 4, 6.13
61, 4, 6.23
62, 4, 6.56
63, 4, 6.60
64, 4, 5.35
65, 4, 5.79
66, 4, 6.11
67, 4, 6.18
68, 4, 6.97
69, 4, 6.95
70, 4, 7.45
71, 4, 7.08
72, 4, 6.98
73, 4, 7.68
74, 4, 7.85
75, 4, 7.56
76, 4, 8.42
77, 4, 8.39
78, 4, 8.33
79, 4, 8.30
80, 4, 8.66
81, 4, 8.75
82, 4, 9.00
83, 4, 9.51
84, 4, 9.62
85, 4, 9.44
86, 4, 9.67
87, 4, 9.88
88, 4, 10.37
89, 4, 10.62
90, 4, 10.37
91, 4, 10.81
92, 4, 10.95
93, 4, 11.26
94, 4, 11.93
95, 4, 11.64
96, 4, 11.54
97, 4, 11.58
98, 4, 11.95
99, 4, 11.88
100, 4, 12.04
101, 4, 12.30
102, 4, 12.48
103, 4, 12.52
104, 4, 12.49
105, 4, 13.13
106, 4, 13.34
107, 4, 13.36
108, 4, 13.53
109, 4, 14.00
110, 4, 13.57
111, 4, 13.84
112, 4, 14.20
113, 4, 14.08
114, 4, 15.00
115, 4, 14.94
116, 4, 14.16
117, 4, 14.79
118, 4, 14.57
119, 4, 14.66
120, 4, 14.93
121, 4, 14.95
122, 4, 14.46
123, 4, 14.44
124, 4, 15.14
125, 4, 14.77
126, 4, 15.73
127, 4, 15.46
128, 4, 14.96
129, 4, 14.99
130, 4, 15.69
131, 4, 16.89
132, 4, 16.86
133, 4, 16.69
134, 4, 17.12
135, 4, 17.29
136, 4, 17.72
137, 4, 17.82
138, 4, 18.24
139, 4, 17.24
140, 4, 18.64
141, 4, 18.33
142, 4, 18.77
143, 4, 18.29
144, 4, 20.10
145, 4, 18.91
146, 4, 19.74
147, 4, 19.30
148, 4, 19.96
149, 4, 19.83
150, 4, 20.48
151, 4, 20.62
152, 4, 20.86
153, 4, 20.65
154, 4, 21.30
155, 4, 20.79
156, 4, 22.17
157, 4, 21.96
158, 4, 22.48
159, 4, 22.32
160, 4, 22.27
161, 4, 22.60
162, 4, 22.79
163, 4, 22.81
164, 4, 23.63
165, 4, 23.74
166, 4, 24.09
167, 4, 23.92
168, 4, 24.53
169, 4, 24.56
170, 4, 26.10
171, 4, 25.41
172, 4, 25.52
173, 4, 26.63
174, 4, 26.14
175, 4, 26.68
176, 4, 27.25
177, 4, 26.91
178, 4, 27.48
179, 4, 27.28
180, 4, 27.61
181, 4, 27.87
182, 4, 28.24
183, 4, 27.90
184, 4, 29.04
185, 4, 28.40
186, 4, 29.50
187, 4, 29.15
188, 4, 30.38
189, 4, 30.35
190, 4, 32.18
191, 4, 30.60
192, 4, 31.10
193, 4, 31.12
194, 4, 31.53
195, 4, 31.40
196, 4, 31.82
197, 4, 31.79
198, 4, 32.06
199, 4, 32.59
200, 4, 32.85
201, 4, 32.32
202, 4, 32.93
203, 4, 32.66
204, 4, 33.97
205, 4, 33.54
206, 4, 34.08
207, 4, 34.06
208, 4, 35.23
209, 4, 33.80
210, 4, 34.97
211, 4, 34.53
212, 4, 36.06
213, 4, 35.48
214, 4, 35.54
215, 4, 35.06
216, 4, 36.53
217, 4, 35.51
218, 4, 36.26
219, 4, 36.25
220, 4, 37.28
221, 4, 36.74
222, 4, 36.89
223, 4, 36.96
224, 4, 37.20
225, 4, 37.55
226, 4, 37.61
227, 4, 37.06
228, 4, 37.87
229, 4, 37.82
230, 4, 39.68
231, 4, 37.78
232, 4, 38.50
233, 4, 38.32
234, 4, 38.92
235, 4, 38.52
236, 4, 39.30
237, 4, 39.19
238, 4, 39.78
239, 4, 39.71
240, 4, 40.33
241, 4, 39.17
242, 4, 41.14
243, 4, 39.04
244, 4, 39.94
245, 4, 39.37
246, 4, 40.50
247, 4, 40.73
248, 4, 40.04
249, 4, 39.23
250, 4, 41.41
251, 4, 39.11
252, 4, 40.54
253, 4, 39.35
254, 4, 40.11
255, 4, 38.68
256, 4, 38.88
